year,month,taxa,species_portuguese,species_english,species_sci,production_kg
2000,5,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,19297
2000,5,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,15152
2000,5,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,1135959
2000,5,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,90583
2000,5,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,2480
2000,5,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,312860
2000,5,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,111
2000,5,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,79649
2000,5,Teleósteos,Cherne,Grouper,NA,7885
2000,5,Teleósteos,Cherne-poveiro,Atlantic wreckfish,Polyprion americanus,17083
2000,5,Teleósteos,Cioba,Dog Snapper,Lutjanus analis,5000
2000,5,Teleósteos,Congro,Argentine Conger,Conger spp.,100
2000,5,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,9639
2000,5,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,1720
2000,5,Teleósteos,Corvina,Croaker,Micropogonias furnieri,260656
2000,5,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,460
2000,5,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,294
2000,5,Teleósteos,Enguia,Common Eel,Conger orbignyanus,2898
2000,5,Teleósteos,Espada,Broadbill,Xiphias gladius,2568
2000,5,Teleósteos,Galo,American John Dory,Zenopsis conchifer,6931
2000,5,Teleósteos,Garoupa,Deady,Epinephelus spp.,3520
2000,5,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,58470
2000,5,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,5976
2000,5,Teleósteos,Guaivira,Jack,Oligoplites spp.,28859
2000,5,Teleósteos,Linguado,Flatfish,Paralichthys spp.,17856
2000,5,Teleósteos,Linguado-areia,Flatfish,NA,7948
2000,5,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,685
2000,5,Teleósteos,Maria-luiza,Maria-luiza,NA,3780
2000,5,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,234408
2000,5,Teleósteos,Meca,Meca,NA,28243
2000,5,Teleósteos,Merluza,Hake,Merluccius hubbsi,5891
2000,5,Teleósteos,Namorado,Namorado,Pseudopercis spp.,1961
2000,5,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,280086
2000,5,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,1070
2000,5,Teleósteos,Paru,Paru,NA,100
2000,5,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,80
2000,5,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,19187
2000,5,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,24230
2000,5,Teleósteos,Peixe-tábua,Mediterranean dealfish,Trachipterus trachipterus,40
2000,5,Teleósteos,Pescada,Weakfish,Cynoscion spp.,171980
2000,5,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,85
2000,5,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,491
2000,5,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,99589
2000,5,Teleósteos,Prego,Prego,NA,1105
2000,5,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,695805
2000,5,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,726613
2000,5,Teleósteos,Sororoca,Sororoca,Scomberomorus,456
2000,5,Teleósteos,Tainha,Mullet,Mugil spp.,1426839
2000,5,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,2501
2000,5,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,3340
2000,5,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,10000
2000,6,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,82509
2000,6,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,2367
2000,6,Crustáceos,Camarão-cristalino,Shrimp,NA,5615
2000,6,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,24134
2000,6,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,47413
2000,6,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,107333
2000,6,Crustáceos,Pitú,Pitú,NA,1464
2000,6,Crustáceos,Sapateira,Edible crab,Cancer pagurus,608
2000,6,Elasmobrânquios,Cação-anequim,Shark,NA,1771
2000,6,Elasmobrânquios,Cação-anjo,Shark,NA,18966
2000,6,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,34878
2000,6,Elasmobrânquios,Cação-baia,Cação-baia,NA,328
2000,6,Elasmobrânquios,Cação-bico-doce,NA,NA,2700
2000,6,Elasmobrânquios,Cação-mangona,NA,NA,1770
2000,6,Elasmobrânquios,Cação-martelo,Shark,NA,6961
2000,6,Elasmobrânquios,Cações,Shark,Mustelus spp,1364
2000,6,Elasmobrânquios,Caçonete,Shark,NA,10438
2000,6,Elasmobrânquios,Emplastro,Emplastro,NA,12488
2000,6,Elasmobrânquios,Machote,Spinner Shark,NA,347
2000,6,Elasmobrânquios,Raia,Ray,NA,13241
2000,6,Elasmobrânquios,Raia-viola,NA,NA,8210
2000,6,Elasmobrânquios,Raposa,Raposa,NA,394
2000,6,Moluscos,Lula,Squid,Loligo sanpaulensis,579
2000,6,Moluscos,Polvo,Octopus,Octopus spp.,11249
2000,6,Moluscos,Vieira,Great Atlantic scallop,Euvola ziczac,5
2000,6,Não Cadastrado,Diversos,NA,NA,159469
2000,6,Não Cadastrado,Mistura,Other fish,NA,93063
2000,6,Não Cadastrado,Residuo,Residuo,NA,104331
2000,6,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,121043
2000,6,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,702
2000,6,Teleósteos,Agulhão-azul,Agulhão-azul,NA,2001
2000,6,Teleósteos,Agulhão-maka,NA,NA,35
2000,6,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,2464
2000,6,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,4072
2000,6,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,61776
2000,6,Teleósteos,Atum,Blow goat,Auxis rochei,81195
2000,6,Teleósteos,Bacho,NA,NA,8
2000,6,Teleósteos,Bagre,Couma sea catfish,Sciades couma,8954
2000,6,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,2335
2000,6,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,16471
2000,6,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,1200
2000,6,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,1399894
2000,6,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,83032
2000,6,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,287940
2000,6,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,72
2000,6,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,18050
2000,6,Teleósteos,Cherne,Grouper,NA,3178
2000,6,Teleósteos,Cherne-poveiro,Atlantic wreckfish,Polyprion americanus,9640
2000,6,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,2137
2000,6,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,5560
2000,6,Teleósteos,Corvina,Croaker,Micropogonias furnieri,209823
2000,6,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,27904
2000,6,Teleósteos,Enguia,Common Eel,Conger orbignyanus,3950
2000,6,Teleósteos,Espada,Broadbill,Xiphias gladius,792
2000,6,Teleósteos,Galo,American John Dory,Zenopsis conchifer,2348
2000,6,Teleósteos,Garoupa,Deady,Epinephelus spp.,6976
2000,6,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,17710
2000,6,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,4583
2000,6,Teleósteos,Guaivira,Jack,Oligoplites spp.,19742
2000,6,Teleósteos,Linguado,Flatfish,Paralichthys spp.,13851
2000,6,Teleósteos,Linguado-areia,Flatfish,NA,1780
2000,6,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,300
2000,6,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,116092
2000,6,Teleósteos,Meca,Meca,NA,20124
2000,6,Teleósteos,Merluza,Hake,Merluccius hubbsi,4476
2000,6,Teleósteos,Namorado,Namorado,Pseudopercis spp.,380
2000,6,Teleósteos,Olhete,Amberjack,Seriola lalandi,680
2000,6,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,185183
2000,6,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,7405
2000,6,Teleósteos,Paru,Paru,NA,7920
2000,6,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,35
2000,6,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,6554
2000,6,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,8272
2000,6,Teleósteos,Pescada,Weakfish,Cynoscion spp.,82570
2000,6,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,44
2000,6,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,319
2000,6,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,28382
2000,6,Teleósteos,Prego,Prego,NA,770
2000,6,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,532351
2000,6,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,752225
2000,6,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,120
2000,6,Teleósteos,Sororoca,Sororoca,Scomberomorus,404
2000,6,Teleósteos,Tainha,Mullet,Mugil spp.,1047781
2000,6,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,1759
2000,6,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,1958
2000,6,Teleósteos,Xaréu,Black cavalli,Caranx hippos,3460
2000,7,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,30113
2000,7,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,1126
2000,7,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,24415
2000,7,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,18144
2000,7,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,38520
2000,7,Crustáceos,Pitú,Pitú,NA,408
2000,7,Crustáceos,Sapateira,Edible crab,Cancer pagurus,1254
2000,7,Elasmobrânquios,Cação-anequim,Shark,NA,2879
2000,7,Elasmobrânquios,Cação-anjo,Shark,NA,9698
2000,7,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,10927
2000,7,Elasmobrânquios,Cação-baia,Cação-baia,NA,83
2000,7,Elasmobrânquios,Cação-mangona,NA,NA,2299
2000,7,Elasmobrânquios,Cação-martelo,Shark,NA,5304
2000,7,Elasmobrânquios,Cações,Shark,Mustelus spp,1997
2000,7,Elasmobrânquios,Caçonete,Shark,NA,28045
2000,7,Elasmobrânquios,Emplastro,Emplastro,NA,30214
2000,7,Elasmobrânquios,Machote,Spinner Shark,NA,3065
2000,7,Elasmobrânquios,Raia,Ray,NA,10393
2000,7,Elasmobrânquios,Raia-viola,NA,NA,7454
2000,7,Elasmobrânquios,Raposa,Raposa,NA,1123
2000,7,Elasmobrânquios,Ratinho,Ratinho,NA,105
2000,7,Moluscos,Lula,Squid,Loligo sanpaulensis,739
2000,7,Moluscos,Polvo,Octopus,Octopus spp.,16997
2000,7,Moluscos,Vieira,Great Atlantic scallop,Euvola ziczac,34
2000,7,Não Cadastrado,Diversos,NA,NA,142067
2000,7,Não Cadastrado,Mistura,Other fish,NA,86748
2000,7,Não Cadastrado,Residuo,Residuo,NA,115223
2000,7,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,138103
2000,7,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,46
2000,7,Teleósteos,Agulhão-maka,NA,NA,386
2000,7,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,4639
2000,7,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,5207
2000,7,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,51538
2000,7,Teleósteos,Atum,Blow goat,Auxis rochei,62942
2000,7,Teleósteos,Bacho,NA,NA,23
2000,7,Teleósteos,Bagre,Couma sea catfish,Sciades couma,8350
2000,7,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,208
2000,7,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,21533
2000,7,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,10106
2000,7,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,615355
2000,7,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,133183
2000,7,Teleósteos,Cangoá,Cangoá,NA,4764
2000,7,Teleósteos,Carapeba,Broad shad,Diapterus auratus,760
2000,7,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,161550
2000,7,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,8
2000,7,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,3088
2000,7,Teleósteos,Cherne,Grouper,NA,269
2000,7,Teleósteos,Cherne-poveiro,Atlantic wreckfish,Polyprion americanus,7751
2000,7,Teleósteos,Congro,Argentine Conger,Conger spp.,89
2000,7,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,10531
2000,7,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,32725
2000,7,Teleósteos,Corvina,Croaker,Micropogonias furnieri,881661
2000,7,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,691
2000,7,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,144311
2000,7,Teleósteos,Enguia,Common Eel,Conger orbignyanus,4350
2000,7,Teleósteos,Espada,Broadbill,Xiphias gladius,4266
2000,7,Teleósteos,Galo,American John Dory,Zenopsis conchifer,60500
2000,7,Teleósteos,Garoupa,Deady,Epinephelus spp.,3000
2000,7,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,48700
2000,7,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,11493
2000,7,Teleósteos,Guaivira,Jack,Oligoplites spp.,110
2000,7,Teleósteos,Linguado,Flatfish,Paralichthys spp.,12383
2000,7,Teleósteos,Linguado-areia,Flatfish,NA,12335
2000,7,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,5423
2000,7,Teleósteos,Maria-luiza,Maria-luiza,NA,60
2000,7,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,130978
2000,7,Teleósteos,Meca,Meca,NA,11929
2000,7,Teleósteos,Merluza,Hake,Merluccius hubbsi,3452
2000,7,Teleósteos,Namorado,Namorado,Pseudopercis spp.,127
2000,7,Teleósteos,Olhete,Amberjack,Seriola lalandi,429
2000,7,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,438623
2000,7,Teleósteos,Pampo,Pampo,Trachinotus spp.,120
2000,7,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,8963
2000,7,Teleósteos,Paru,Paru,NA,10809
2000,7,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,11
2000,7,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,15378
2000,7,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,9524
2000,7,Teleósteos,Peixe-tábua,Mediterranean dealfish,Trachipterus trachipterus,40
2000,7,Teleósteos,Pescada,Weakfish,Cynoscion spp.,158237
2000,7,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,280
2000,7,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,485
2000,7,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,145990
2000,7,Teleósteos,Prego,Prego,NA,298
2000,7,Teleósteos,Robalo,Snook,Centropomus spp.,860
2000,7,Teleósteos,Sardinha-cascuda,Blackbill sprat,Harengula clupeola,40400
2000,7,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,524040
2000,7,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,1346735
2000,7,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,10260
2000,7,Teleósteos,Sororoca,Sororoca,Scomberomorus,20
2000,7,Teleósteos,Tainha,Mullet,Mugil spp.,42750
2000,7,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,3132
2000,7,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,1521
2000,7,Teleósteos,Ubarana,NA,NA,6
2000,7,Teleósteos,Xaréu,Black cavalli,Caranx hippos,40
2000,7,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,8120
2000,8,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,304394
2000,8,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,2053
2000,8,Crustáceos,Camarão-cristalino,Shrimp,NA,1044
2000,8,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,27030
2000,8,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,57384
2000,8,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,9900
2000,8,Crustáceos,Pitú,Pitú,NA,3021
2000,8,Crustáceos,Sapateira,Edible crab,Cancer pagurus,584
2000,8,Elasmobrânquios,Cação-anequim,Shark,NA,4030
2000,8,Elasmobrânquios,Cação-anjo,Shark,NA,56381
2000,8,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,17498
2000,8,Elasmobrânquios,Cação-baia,Cação-baia,NA,182
2000,8,Elasmobrânquios,Cação-bico-doce,NA,NA,40
2000,8,Elasmobrânquios,Cação-cola-fina,Cação-cola-fina,NA,1610
2000,8,Elasmobrânquios,Cação-gato,Shark,NA,2000
2000,8,Elasmobrânquios,Cação-mangona,NA,NA,470
2000,8,Elasmobrânquios,Cação-martelo,Shark,NA,12973
2000,8,Elasmobrânquios,Cações,Shark,Mustelus spp,44430
2000,8,Elasmobrânquios,Caçonete,Shark,NA,24801
2000,8,Elasmobrânquios,Emplastro,Emplastro,NA,50379
2000,8,Elasmobrânquios,Machote,Spinner Shark,NA,7385
2000,8,Elasmobrânquios,Marracho,NA,NA,20
2000,8,Elasmobrânquios,Raia,Ray,NA,33581
2000,8,Elasmobrânquios,Raia-viola,NA,NA,6977
2000,8,Elasmobrânquios,Raposa,Raposa,NA,3211
2000,8,Elasmobrânquios,Ratinho,Ratinho,NA,165
2000,8,Moluscos,Lula,Squid,Loligo sanpaulensis,211
2000,8,Moluscos,Polvo,Octopus,Octopus spp.,9341
2000,8,Não Cadastrado,Diversos,NA,NA,188244
2000,8,Não Cadastrado,Mistura,Other fish,NA,215111
2000,8,Não Cadastrado,Residuo,Residuo,NA,8731
2000,8,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,179989
2000,8,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,41
2000,8,Teleósteos,Agulhão-maka,NA,NA,940
2000,8,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,2454
2000,8,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,4193
2000,8,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,16360
2000,8,Teleósteos,Atum,Blow goat,Auxis rochei,539
2000,8,Teleósteos,Bacho,NA,NA,59
2000,8,Teleósteos,Bagre,Couma sea catfish,Sciades couma,19708
2000,8,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,2105
2000,8,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,18960
2000,8,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,1756
2000,8,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,122999
2000,8,Teleósteos,Borriquete,Borriquete,NA,13
2000,8,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,160131
2000,8,Teleósteos,Cangoá,Cangoá,NA,3542
2000,8,Teleósteos,Carapicu,Broad shad,Diapterus auratus,1040
2000,8,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,397045
2000,8,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,17
2000,8,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,28949
2000,8,Teleósteos,Cherne,Grouper,NA,574
2000,8,Teleósteos,Cherne-poveiro,Atlantic wreckfish,Polyprion americanus,43588
2000,8,Teleósteos,Congro,Argentine Conger,Conger spp.,17299
2000,8,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,17062
2000,8,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,83161
2000,8,Teleósteos,Corvina,Croaker,Micropogonias furnieri,1347501
2000,8,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,476
2000,8,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,8258
2000,8,Teleósteos,Enguia,Common Eel,Conger orbignyanus,7540
2000,8,Teleósteos,Espada,Broadbill,Xiphias gladius,5952
2000,8,Teleósteos,Galo,American John Dory,Zenopsis conchifer,763
2000,8,Teleósteos,Garoupa,Deady,Epinephelus spp.,4
2000,8,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,30954
2000,8,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,3610
2000,8,Teleósteos,Guaivira,Jack,Oligoplites spp.,63
2000,8,Teleósteos,Linguado,Flatfish,Paralichthys spp.,19580
2000,8,Teleósteos,Linguado-areia,Flatfish,NA,45801
2000,8,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,5800
2000,8,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,268718
2000,8,Teleósteos,Meca,Meca,NA,23626
2000,8,Teleósteos,Merluza,Hake,Merluccius hubbsi,25440
2000,8,Teleósteos,Namorado,Namorado,Pseudopercis spp.,562
2000,8,Teleósteos,Olhete,Amberjack,Seriola lalandi,1362
2000,8,Teleósteos,Olho-de-boi,Amberjack,NA,41
2000,8,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,313
2000,8,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,139876
2000,8,Teleósteos,Pampo,Pampo,Trachinotus spp.,510
2000,8,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,2924
2000,8,Teleósteos,Paru,Paru,NA,112
2000,8,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,22
2000,8,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,19980
2000,8,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,43726
2000,8,Teleósteos,Peixe-tábua,Mediterranean dealfish,Trachipterus trachipterus,1000
2000,8,Teleósteos,Pescada,Weakfish,Cynoscion spp.,309086
2000,8,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,267
2000,8,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,383818
2000,8,Teleósteos,Prego,Prego,NA,601
2000,8,Teleósteos,Robalo,Snook,Centropomus spp.,3000
2000,8,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,443791
2000,8,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,233393
2000,8,Teleósteos,Sarrão,Sarrão,NA,110
2000,8,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,2270
2000,8,Teleósteos,Tainha,Mullet,Mugil spp.,2000
2000,8,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,7673
2000,8,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,971
2000,8,Teleósteos,Ubarana,NA,NA,3084
2000,8,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,4000
2000,9,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,401654
2000,9,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,15259
2000,9,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,127795
2000,9,Crustáceos,Pitú,Pitú,NA,762
2000,9,Crustáceos,Sapateira,Edible crab,Cancer pagurus,342
2000,9,Elasmobrânquios,Cação-anequim,Shark,NA,3666
2000,9,Elasmobrânquios,Cação-anjo,Shark,NA,3695
2000,9,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,8535
2000,9,Elasmobrânquios,Cação-baia,Cação-baia,NA,1840
2000,9,Elasmobrânquios,Cação-bico-doce,NA,NA,4000
2000,9,Elasmobrânquios,Cação-mangona,NA,NA,163
2000,9,Elasmobrânquios,Cação-martelo,Shark,NA,12570
2000,9,Elasmobrânquios,Cações,Shark,Mustelus spp,3174
2000,9,Elasmobrânquios,Caçonete,Shark,NA,2391
2000,9,Elasmobrânquios,Emplastro,Emplastro,NA,11175
2000,9,Elasmobrânquios,Machote,Spinner Shark,NA,4872
2000,9,Elasmobrânquios,Raia,Ray,NA,8348
2000,9,Elasmobrânquios,Raia-viola,NA,NA,3155
2000,9,Elasmobrânquios,Raposa,Raposa,NA,1187
2000,9,Elasmobrânquios,Ratinho,Ratinho,NA,160
2000,9,Moluscos,Lula,Squid,Loligo sanpaulensis,267
2000,9,Moluscos,Polvo,Octopus,Octopus spp.,7917
2000,9,Moluscos,Vieira,Great Atlantic scallop,Euvola ziczac,10
2000,9,Não Cadastrado,Diversos,NA,NA,244233
2000,9,Não Cadastrado,Mistura,Other fish,NA,96607
2000,9,Não Cadastrado,Residuo,Residuo,NA,3600
2000,9,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,21869
2000,9,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,63
2000,9,Teleósteos,Agulhão-maka,NA,NA,389
2000,9,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,1677
2000,9,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,2445
2000,9,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,15984
2000,9,Teleósteos,Atum,Blow goat,Auxis rochei,1174
2000,9,Teleósteos,Bacho,NA,NA,17
2000,9,Teleósteos,Bagre,Couma sea catfish,Sciades couma,3593
2000,9,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,20
